date,p_MSFT,p_SP500,pct_msft,pct_sp500,p_AAPL,pct_aapl,riskfree_annual_pct,riskfree_monthly_pct
2002-03-28,30.155001,1147.390015,3.3767603702433924,3.673889361883909,1.690714,9.07832258064516,1.79,0.14916666666666667
2002-04-30,26.129999,1076.920044,-13.347709721515166,-6.141762615913993,1.733571,2.53484622473108,1.71,0.1425
2002-05-31,25.455,1067.140015,-2.58323392970663,-0.908148107604545,1.664286,-3.996663534403844,1.73,0.14416666666666667
2002-06-28,27.35,989.820007,7.444509919465747,-7.245535441757367,1.265714,-23.948528077505905,1.7,0.14166666666666666
2002-07-31,23.99,911.619995,-12.28519195612432,-7.900427496612528,1.09,-13.882599070564115,1.68,0.13999999999999999
2002-08-30,24.540001,916.070007,2.2926260942059296,0.4881433080019315,1.053571,-3.3421100917431223,1.62,0.135
2002-09-30,21.870001,815.280029,-10.88019515565628,-11.002431826151904,1.035714,-1.6949023843670696,1.63,0.13583333333333333
2002-10-31,26.735001,885.76001,22.245083573613012,8.644880101680986,1.147857,10.827602986924957,1.58,0.13166666666666668
2002-11-29,28.84,936.309998,7.873569931790914,5.706962092361789,1.107143,-3.546957504288417,1.23,0.1025
2002-12-31,25.85,879.820007,-10.367545076282935,-6.033257267429059,1.023571,-7.548437735685454,1.19,0.09916666666666667
2003-01-31,23.73,855.700012,-8.201160541586072,-2.7414692559952214,1.025714,0.2093650562589255,1.17,0.09749999999999999
2003-02-28,23.700001,841.150024,-0.1264180362410494,-1.7003608502929368,1.072143,4.526505439138018,1.17,0.09749999999999999
2003-03-31,24.209999,848.179993,2.15189020456159,0.8357568566151441,1.01,-5.796148461539186,1.13,0.09416666666666666
2003-04-30,25.57,916.919983,5.617517786762405,8.104410687272612,1.015714,0.5657425742574329,1.13,0.09416666666666666
2003-05-30,24.610001,963.590027,-3.7543957763003566,5.089870966417798,1.282143,26.230710613420705,1.07,0.08916666666666667
2003-06-30,25.639999,974.5,4.185282235461907,1.1322214525161467,1.361429,6.183865606254524,0.92,0.07666666666666667
2003-07-31,26.41,990.309998,3.003124142087521,1.6223702411493068,1.505714,10.598055425585915,0.9,0.075
2003-08-29,26.52,1008.01001,0.4165088981446407,1.7873203376464364,1.615,7.2580848687068045,0.95,0.07916666666666666
2003-09-30,27.799999,995.969971,4.82654223227752,-1.194436452074521,1.48,-8.359133126934982,0.94,0.07833333333333332
2003-10-31,26.139999,1050.709961,-5.971223236374934,5.496148638401066,1.635,10.472972972972984,0.92,0.07666666666666667
2003-11-28,25.709999,1058.199951,-1.6449885862658165,0.7128503847885437,1.493571,-8.65009174311927,0.93,0.0775
2003-12-31,27.370001,1111.920044,6.456639691040045,5.076554100123931,1.526429,2.1999623720599937,0.9,0.075
2004-01-30,27.65,1131.130005,1.0230142118007324,1.7276387006114555,1.611429,5.56855248426229,0.88,0.07333333333333333
2004-02-27,26.530001,1144.939941,-4.050629294755881,1.2208973273589496,1.708571,6.028313999561874,0.93,0.0775
2004-03-31,24.93,1126.209961,-6.030911947572104,-1.6358919214261247,1.931429,13.043531699882529,0.94,0.07833333333333332
2004-04-30,26.129999,1107.300049,4.813473726434014,-1.6790751862298725,1.841429,-4.659762279638546,0.94,0.07833333333333332
2004-05-28,26.23,1120.680054,0.3827057169041525,1.2083450201310295,2.004286,8.844055350491375,1.02,0.085
2004-06-30,28.559999,1140.839966,8.882954632100649,1.7988998669195675,2.324286,15.965785322054838,1.27,0.10583333333333333
2004-07-30,28.49,1101.719971,-0.2450945463968734,-3.4290519411904974,2.31,-0.6146403669772038,1.33,0.11083333333333334
2004-08-31,27.299999,1104.23999,-4.176907686907683,0.2287349840552233,2.463571,6.648095238095242,1.48,0.12333333333333334
2004-09-30,27.65,1114.579956,1.2820549920166568,0.9363875691551504,2.767857,12.351419950957364,1.65,0.13749999999999998
2004-10-29,27.969999,1130.199951,1.1573200723327348,1.4014243586486952,3.742857,35.22580826971915,1.76,0.14666666666666667
2004-11-30,26.809999,1173.819946,-4.1473008275760055,3.859493619815235,4.789286,27.958027784657546,2.07,0.1725
2004-12-31,26.719999,1211.920044,-0.3356956484780182,3.24582131440454,4.6,-3.952280151989251,2.19,0.1825
2005-01-31,26.280001,1181.27002,-1.646699163424381,-2.529046709949456,5.492857,19.40993478260871,2.33,0.19416666666666668
2005-02-28,25.16,1203.599976,-4.261799685624057,1.8903346078316563,6.408571,16.670996532405645,2.54,0.21166666666666667
